start_id,start_station_name,start_lat,start_lng,count
D32020,Main St at Austin St,42.375603,-71.064608,8665
280,Main St at Baldwin St,42.380857,-71.070629,16098
D32036,Main St at Baldwin St,42.380857,-71.070629,4299
396,Main St at Beacon St,42.4093300667225,-71.06381878293178,113
396,Main St at Beacon St,42.41072713868097,-71.06266822675025,181
576,Main St at Brooks Park,42.411709,-71.110444,313
F32001,Main St at Brooks Park,42.411709,-71.110444,1039
283,Main St at Thompson Sq,42.374917,-71.063829,153
327,Main St at Thompson Sq,42.374878467440965,-71.06383498767171,19880
D32038,Main St at Thompson Sq,42.374878,-71.063835,5091
D32038,Main St at Thompson Sq,42.374878,-71.063834,276
D32038,Main St at Thompson Sq,42.374878467440965,-71.06383498767171,1710
283,Main St at Thompson Sq (former),42.374917,-71.063829,283
388,Main Street at Carter Street,42.40413,-71.0613,227
388,Main Street at Carter Street,42.406151572663504,-71.0604074504954,443
566,Main Street/Albany Street/Technology Square,42.3629016,-71.0915669,11004
M32080,Main Street/Albany Street/Technology Square,42.362901,-71.091566,1008
M32080,Main Street/Albany Street/Technology Square,42.3629016,-71.0915669,6221
M32080,Main Street/Albany Street/Technology Square,42.362902,-71.091567,11444
584,Malden Center T Station,42.426541,-71.073179,455
G32001,Malden Center T Station,42.426541,-71.073179,2210
587,Malden High School,42.426537658440544,-71.06393694877625,210
G32003,Malden High School,42.426537,-71.063936,59
G32003,Malden High School,42.426537658440544,-71.06393694877625,400
G32003,Malden High School,42.426538,-71.063937,866
403,Marion St at Harvard St,42.33978052668946,-71.12133350232398,13001
403,Marion St at Harvard St,42.340122426966424,-71.12070563810447,16056
K32012,Marion St at Harvard St,42.340122,-71.120706,8610
K32012,Marion St at Harvard St,42.340122,-71.120705,691
K32012,Marion St at Harvard St,42.340122426966424,-71.12070563810447,3942
477,Marion St at White St,42.38066930871317,-71.03907315999093,1467
A32048,Marion St at White St,42.380669,-71.039073,1151
A32048,Marion St at White St,42.38066930871317,-71.03907315999093,101
207,Market St at Faneuil St,42.35480179069945,-71.15025043487549,171
488,Martha Eliot Health Center,42.324173,-71.10196,4655
E32012,Martha Eliot Health Center,42.324173,-71.10196,2803
404,Mass Ave T Station,42.34135615767354,-71.08336953450817,41780
C32063,Mass Ave T Station,42.341356,-71.08337,8996
C32063,Mass Ave T Station,42.341356,-71.083369,690
C32063,Mass Ave T Station,42.34135615767354,-71.08336953450817,4194
380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,93594
M32061,Mass Ave at Albany St,42.361358,-71.096703,22742
M32061,Mass Ave at Albany St,42.361358,-71.096702,1842
M32061,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,10805
510,Mass Ave at Broadway,42.414202132001854,-71.15051883389242,2449
L32006,Mass Ave at Broadway,42.414202,-71.150519,1399
464,Mass Ave at Grafton St,42.40726052447951,-71.14382132425817,2482
L32003,Mass Ave at Grafton St,42.407261,-71.143821,1072
238,Mass Ave at Hadley/Walden,42.39138548863825,-71.12288117408751,627
334,Mass Ave at Hadley/Walden,42.39120971915856,-71.12260755160605,19118
M32056,Mass Ave at Hadley/Walden,42.391209,-71.122607,435
M32056,Mass Ave at Hadley/Walden,42.39120971915856,-71.12260755160605,2417
M32056,Mass Ave at Hadley/Walden,42.39121,-71.122608,5770
238,Mass Ave at Hadley/Walden (former),42.39138548863825,-71.12288117408751,251
138,Mass Ave at Newmarket Square,42.326599,-71.066498,2098
M32085,Mass Ave/Lafayette Square,42.363564,-71.100441,2036
M32085,Mass Ave/Lafayette Square,42.36356498989399,-71.10044184048091,11376
M32085,Mass Ave/Lafayette Square,42.363565,-71.100442,20403
57,Massachusetts Ave at Columbus Ave,42.33949453726166,-71.0802078062261,16550
57,Massachusetts Ave at Columbus Ave,42.340542615516355,-71.08138847914233,4221
57,Massachusetts Ave at Columbus Ave,42.340814,-71.0816197,10722
C32004,Massachusetts Ave at Columbus Ave,42.340814,-71.08162,8925
C32004,Massachusetts Ave at Columbus Ave,42.340814,-71.081619,15
C32004,Massachusetts Ave at Columbus Ave,42.340835,-71.08162,62
C32004,Massachusetts Ave at Columbus Ave,42.340835,-71.0816197,4127
C32004,Massachusetts Ave at Columbus Ave,42.340835,-71.081619,500
263,Mattapan Library,42.2773889,-71.09325,43
353,Mattapan Library,42.2773889,-71.09325,739
C32050,Mattapan Library,42.277388,-71.09325,5
C32050,Mattapan Library,42.2773889,-71.09325,23
C32050,Mattapan Library,42.277389,-71.09325,193
263,Mattapan Library (former),42.2773889,-71.09325,24
241,Mattapan T Stop,42.267902,-71.093641,53
336,Mattapan T Stop,42.267902,-71.093641,2099
C32045,Mattapan T Stop,42.267902,-71.093641,464
241,Mattapan T Stop (former),42.267902,-71.093641,38
212,Maverick Sq - Lewis Mall,42.368838571365195,-71.03976666949166,154
212,Maverick Square - Lewis Mall,42.368844082898356,-71.03977829217911,17642
A32030,Maverick Square - Lewis Mall,42.368844,-71.039778,3657
A32030,Maverick Square - Lewis Mall,42.368844082898356,-71.03977829217911,977
436,Maverick St at Massport Path,42.36774122306014,-71.0333597474255,5032
A32044,Maverick St at Massport Path,42.367741,-71.03336,1227
A32044,Maverick St at Massport Path,42.367741,-71.033359,63
A32044,Maverick St at Massport Path,42.36774122306014,-71.0333597474255,478
23,Mayor Martin J Walsh - 28 State St,42.35892,-71.057629,28528
519,Mayor Salvo Path at Mill St,42.51803519796769,-70.89570075273514,2030
T32004,Mayor Salvo Path at Mill St,42.518035,-70.895701,1391
T32004,Mayor Salvo Path at Mill St,42.518035,-70.8957,52
T32004,Mayor Salvo Path at Mill St,42.51803519796769,-70.89570075273514,350
C32112,Meaney Playground - Pleasant St at E Cottage St,42.318702,-71.058899,260
C32112,Meaney Playground - Pleasant St at E Cottage St,42.31870274532011,-71.05889977661718,1169
C32112,Meaney Playground - Pleasant St at E Cottage St,42.318703,-71.0589,159
C32112,Meaney Playground - Pleasant st at E Cottage St,42.318703,-71.0589,1
577,Medford Sq - Riverside Ave at River St,42.417724,-71.108102,425
F32002,Medford Sq - Riverside Ave at River St,42.417724,-71.108102,1633
281,Medford St at Charlestown BCYF,42.380584,-71.060875,71
358,Medford St at Charlestown BCYF,42.380429474494896,-71.06055721676967,15231
D32037,Medford St at Charlestown BCYF,42.380429,-71.060557,3240
D32037,Medford St at Charlestown BCYF,42.380429474494896,-71.06055721676967,1147
281,Medford St at Charlestown BCYF (former),42.380584,-71.060875,201
438,Mobile Temporary Station,42.34397624831833,-71.08598473086202,27
438,Mobile Temporary Station,42.35147849233603,-71.044162200742,3
438,Mobile Temporary Station,42.359675363711105,-71.10160055174674,10
223,Mobile Temporary Station 2,0.0,0.0,3
M32089,Moore Youth Center,42.363539,-71.111698,2370
M32086,Morgan Ave at North First St,42.371977,-71.075858,6038
M32086,Morgan Ave at North First St,42.37197725963389,-71.07585847383234,3855
248,Morton St T,42.280753829614476,-71.08621831150231,31
343,Morton St T,42.280725142920296,-71.08617242434775,598
C23045,Morton St T,42.280725,-71.086172,122
C23045,Morton St T,42.280725142920296,-71.08617242434775,9
248,Morton St T (former),42.280753829614476,-71.08621831150231,20
545,Morton St at Gallivan Blvd,42.278747,-71.080286,223
C32103,Morton St at Gallivan Blvd,42.278747,-71.080286,189
180,Mt Auburn,42.37478628706384,-71.13320231437683,28467
M32043,Mt Auburn,42.374786,-71.133202,4232
M32043,Mt Auburn,42.37478628706384,-71.13320231437683,1634
106,Mt Pleasant Ave / Dudley Town Common,42.325333,-71.075354,1137
423,Mt. Hope St at Hyde Park Ave,42.28484472443536,-71.11874517062459,1211
C32080,Mt. Hope St at Hyde Park Ave,42.28484472443536,-71.11874517062459,77
C32080,Mt. Hope St at Hyde Park Ave,42.284845,-71.118745,407
58,Mugar Way at Beacon St,42.355536284897084,-71.07286870479584,85416
D32017,Mugar Way at Beacon St,42.355536,-71.072869,17909
D32017,Mugar Way at Beacon St,42.355536,-71.072868,657
D32017,Mugar Way at Beacon St,42.355536284897084,-71.07286870479584,6426
146,Murphy Skating Rink - 1880 Day Blvd,42.336448,-71.023739,36286
C32023,Murphy Skating Rink - 1880 Day Blvd,42.336448,-71.023739,6353
182,Museum of Science,42.36769018024484,-71.07116281986237,28642
M32045,Museum of Science,42.36769,-71.071163,5324
M32045,Museum of Science,42.36769,-71.071162,265
M32045,Museum of Science,42.36769018024484,-71.07116281986237,2006
457,N. Beacon St at N. Beacon Ct,42.36444157139109,-71.18091373646166,297
201,NCAAA - Walnut Ave at Crawford St,42.316902,-71.091946,5523
B32027,NCAAA - Walnut Ave at Crawford St,42.316902,-71.091946,1468
190,Nashua Street at Red Auerbach Way,42.36559770612416,-71.06424808502197,8262
190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,146029
A32025,Nashua Street at Red Auerbach Way,42.365673,-71.064263,22058
37,New Balance - 20 Guest St,42.35732921867706,-71.14673539996147,16657
37,New Balance - 20 Guest St,42.357402,-71.147782,32
D32001,New Balance - 20 Guest St,42.357329,-71.146735,3160
D32001,New Balance - 20 Guest St,42.35732921867706,-71.14673539996147,1148
37,New Balance - 20 Guest St.,42.357402,-71.147782,2545
134,New Balance Store - Boylston at Dartmouth,42.350413,-71.07655,11758
52,Newbury St / Hereford St,42.348717,-71.085954,12738
52,Newbury St / Hereford St,42.34872432400896,-71.08583986759186,6930
52,Newbury St at Hereford St,42.348717,-71.085954,118214
B32000,Newbury St at Hereford St,42.348717,-71.085954,27982
138,Newmarket Square T Stop - Massachusetts Ave at Newmarket Square,42.326599,-71.066498,19404
C32022,Newmarket Square T Stop - Massachusetts Ave at Newmarket Square,42.326599,-71.066498,4798
524,Newton Highlands T,42.322065656952944,-71.2063729763031,917
N32010,Newton Highlands T,42.322065,-71.206372,13
N32010,Newton Highlands T,42.322065656952944,-71.2063729763031,60
N32010,Newton Highlands T,42.322066,-71.206373,473
527,Newton Library,42.336203368830134,-71.207794547081,354
N32013,Newton Library,42.336203,-71.207795,196
N32013,Newton Library,42.336203,-71.207794,6
N32013,Newton Library,42.336203368830134,-71.207794547081,76
509,Nichols Ave. at Watertown Greenway,42.36762048745005,-71.1565663665533,3476
W32007,Nichols Ave. at Watertown Greenway,42.36762,-71.156566,2027
W32007,Nichols Ave. at Watertown Greenway,42.36762048745005,-71.1565663665533,580
468,Nonantum Library,42.36068455768156,-71.20146199598821,1135
N32002,Nonantum Library,42.360684,-71.201461,25
N32002,Nonantum Library,42.36068455768156,-71.20146199598821,88
N32002,Nonantum Library,42.360685,-71.201462,711
387,Norman St at Kelvin St,42.40581171700586,-71.06708850720679,90
387,Norman St at Kelvin St,42.40985877544303,-71.06631867605756,565
387,Norman St at Kelvin St,42.41143222973408,-71.06823265090497,412
589,North St at Liberty Hill Ave,42.52989964975891,-70.90614259243011,23
T32015,North St at Liberty Hill Ave,42.529899,-70.906142,6
T32015,North St at Liberty Hill Ave,42.52989964975891,-70.90614259243011,31
T32015,North St at Liberty Hill Ave,42.5299,-70.906143,233
421,Northbourne Rd at Hyde Park Ave,42.29118034790426,-71.117736660035,1114
C32078,Northbourne Rd at Hyde Park Ave,42.29118,-71.117737,424
C32078,Northbourne Rd at Hyde Park Ave,42.29118,-71.117736,1
C32078,Northbourne Rd at Hyde Park Ave,42.29118034790426,-71.117736660035,82
5,Northeastern U / North Parking Lot,42.341814,-71.090179,12993
5,Northeastern University - North Parking Lot,42.341814,-71.090179,67609
B32012,Northeastern University - North Parking Lot,42.341814,-71.090179,9187
585,Northern Strand at Main St,42.42386,-71.067793,374
G32002,Northern Strand at Main St,42.42386,-71.067793,1528
M32090,O'Brien Highway at First Street,42.370982,-71.076638,1128
208,Oak Square - 615 Washington St,42.35057,-71.166491,11668
D32031,Oak Square - 615 Washington St,42.35057,-71.166491,4607
208,Oak Square YMCA,42.35048161669747,-71.16636693499458,165
544,Old Morse Park at Putnam Ave,42.35766247889882,-71.1084133386612,19611
M32076,Old Morse Park at Putnam Ave,42.357662,-71.108413,11390
M32076,Old Morse Park at Putnam Ave,42.35766247889882,-71.1084133386612,4791
529,One Beacon St,42.358477644348106,-71.06135129928589,9642
B32061,One Beacon St,42.358477,-71.061351,360
B32061,One Beacon St,42.358477644348106,-71.06135129928589,1403
B32061,One Beacon St,42.358478,-71.061351,4546
284,One Brigham Circle,42.333919727205775,-71.10446777203833,100
359,One Brigham Circle,42.333922701369964,-71.10446508982932,38609
B32036,One Brigham Circle,42.333922,-71.104465,539
B32036,One Brigham Circle,42.333922701369964,-71.10446508982932,3309
B32036,One Brigham Circle,42.333923,-71.104465,8872
284,One Brigham Circle (former),42.333919727205775,-71.10446777203833,329
72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224178650923,-71.0831107199192,49999
72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,38299
M32003,One Broadway / Kendall Sq at Main St / 3rd St,42.362241,-71.08311,1051
M32003,One Broadway / Kendall Sq at Main St / 3rd St,42.36224178650923,-71.0831107199192,6086
M32003,One Broadway / Kendall Sq at Main St / 3rd St,42.362242,-71.083111,14392
91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,154129
M32002,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,28678
228,One Memorial Drive,42.361619320766856,-71.0804355052096,34270
M32053,One Memorial Drive,42.361619,-71.080436,5241
M32053,One Memorial Drive,42.361619,-71.080435,444
M32053,One Memorial Drive,42.361619320766856,-71.0804355052096,2427
217,Orient Heights T Stop - Bennington St at Saratoga St,42.38673178529929,-71.00621223455164,70
217,Orient Heights T Stop - Bennington St at Saratoga St,42.386781,-71.006098,8763
A32035,Orient Heights T Stop - Bennington St at Saratoga St,42.386781,-71.006098,2141
541,Orr Sq (Shirley Ave),42.40715655698643,-70.99272429943085,2416
R32002,Orr Sq (Shirley Ave),42.407156,-70.992724,37
R32002,Orr Sq (Shirley Ave),42.40715655698643,-70.99272429943085,304
R32002,Orr Sq (Shirley Ave),42.407157,-70.992724,1423
111,Packard Ave / Powderhouse Blvd,42.40449,-71.123413,5351
111,Packard Ave at Powderhouse Blvd,42.40449,-71.123413,17285
S32009,Packard Ave at Powderhouse Blvd,42.40449,-71.123413,5104
41,Packard's Corner - Comm. Ave. at Brighton Ave.,42.352261,-71.123831,16190
41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,109665
A32012,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,21949
19,Park Dr at Buswell St,42.347241,-71.105301,64772
A32008,Park Dr at Buswell St,42.347241,-71.105301,13361
345,Park Plaza at Charles St,42.351828068920675,-71.06781138111728,1051
250,Park Plaza at Charles St (former),42.35186,-71.067688,400
345,Park Plaza at Charles St S.,42.351828068920675,-71.06781138111728,38018
D32042,Park Plaza at Charles St S.,42.351828,-71.067811,8857
D32042,Park Plaza at Charles St S.,42.351828068920675,-71.06781138111728,2846
250,Park Plaza at Columbus Ave,42.35186,-71.067688,100
255,Park St at Norwell St,42.29208959672596,-71.0784115619208,37
255,Park St at Norwell St,42.2944167,-71.0783056,170
255,Park St at Norwell St,42.29442578670662,-71.07821760713703,640
C32039,Park St at Norwell St,42.29442578670662,-71.07821760713703,12
C32039,Park St at Norwell St,42.294426,-71.078218,110
Z32997,Parker St at Huntington Ave,42.338488,-71.092611,1554
Z32997,Parker St at Huntington Ave,42.3384884941905,-71.09261138044758,2270
514,Pearl St at Medford St,42.388157054195254,-71.09588742256165,923
377,Perry Park,42.37927324600841,-71.10341902831351,30708
S32034,Perry Park,42.379273,-71.103419,7468
S32034,Perry Park,42.37927324600841,-71.10341902831351,3242
561,Pier 4 Blvd at Autumn Ln,42.3502102,-71.0446705,7304
C32107,Pier 4 Blvd at Autumn Ln,42.35021,-71.044671,6776
C32107,Pier 4 Blvd at Autumn Ln,42.35021,-71.04467,426
C32107,Pier 4 Blvd at Autumn Ln,42.3502102,-71.0446705,2534
211,Piers Park,42.3648929326648,-71.03497177362442,5307
211,Piers Park,42.36501119822304,-71.03528559207916,3294
211,Piers Park,42.365431546274806,-71.03625655174255,1066
A32029,Piers Park,42.365011,-71.035286,1649
A32029,Piers Park,42.36501119822304,-71.03528559207916,142
211,Piers Park- Marginal St at East Boston Shipyard,42.36489045541549,-71.0350424052376,83
V32009,Pope John High School,42.420348,-71.044197,7
V32009,Pope John High School,42.420348701645025,-71.04419767862055,25
V32009,Pope John High School,42.420349,-71.044198,64
115,Porter Square Station,42.387995,-71.119084,100840
M32029,Porter Square Station,42.387995,-71.119084,19900
483,Porzio Park,42.364119035231525,-71.02876782417297,3707
A32050,Porzio Park,42.364119,-71.028768,1547
A32050,Porzio Park,42.364119,-71.028767,63
A32050,Porzio Park,42.364119035231525,-71.02876782417297,543
48,Post Office Square,42.35585435522005,-71.05459745998814,18688
48,Post Office Square,42.356755,-71.055407,18909
D32012,Post Office Square,42.355854,-71.054597,6289
D32012,Post Office Square,42.35585435522005,-71.05459745998814,1505
48,Post Office Square - Pearl St at Milk St,42.356755,-71.055407,16296
102,Powder House Circle - Nathan Tufts Park,42.400877,-71.116772,25423
S32008,Powder House Circle - Nathan Tufts Park,42.400877,-71.116772,4834
21,Prudential Center - 101 Huntington Ave,42.34652003998412,-71.08065776545118,51314
C32007,Prudential Center - 101 Huntington Ave,42.34652,-71.080658,14433
C32007,Prudential Center - 101 Huntington Ave,42.34652,-71.080657,860
C32007,Prudential Center - 101 Huntington Ave,42.34652003998412,-71.08065776545118,5519
21,Prudential Center - Belvedere St,42.345959,-71.082578,12633
21,Prudential Center - Belvedere St,42.34652003998412,-71.08065776545118,21868
21,Prudential Center / Belvidere,42.345959,-71.082578,24166
192,Purchase St at Pearl St,42.354659,-71.053181,48820
192,Purchase St at Pearl St,42.354686,-71.053292,5039
A32026,Purchase St at Pearl St,42.354659,-71.053181,10694
461,Railroad Lot and Minuteman Bikeway,42.41606457115141,-71.15336636682059,3825
461,Railroad Lot and Minuteman Bikeway,42.416084844039744,-71.15315407052549,2527
L32001,Railroad Lot and Minuteman Bikeway,42.416064,-71.153366,140
L32001,Railroad Lot and Minuteman Bikeway,42.41606457115141,-71.15336636682059,937
L32001,Railroad Lot and Minuteman Bikeway,42.416065,-71.153366,2669
564,Raymond Park at Walden St,42.38736953747185,-71.12761001482795,3047
M32079,Raymond Park at Walden St,42.387369,-71.12761,275
M32079,Raymond Park at Walden St,42.38736953747185,-71.12761001482795,1495
M32079,Raymond Park at Walden St,42.38737,-71.12761,3245
485,Revere City Hall,42.40741,-71.0139,799
R32006,Revere City Hall,42.40741,-71.0139,393
484,Revere Public Library,42.408088,-71.008942,545
R32007,Revere Public Library,42.408088,-71.008942,191
145,Rindge Avenue - O'Neill Library,42.392766,-71.129042,20170
M32036,Rindge Avenue - O'Neill Library,42.392766,-71.129042,4339
352,Ring Rd,42.348278385426255,-71.08044855314802,36796
594,Riverway at Brookline Ave,42.33661005730433,-71.11004680395126,7
A32056,Riverway at Brookline Ave,42.33661,-71.110047,4188
A32056,Riverway at Brookline Ave,42.33661,-71.110046,480
A32056,Riverway at Brookline Ave,42.33661005730433,-71.11004680395126,3003
144,Rogers St & Land Blvd,42.36575798214837,-71.07699394226073,18033
144,Rogers St & Land Blvd,42.366446738529454,-71.07654601335526,7637
M32035,Rogers St & Land Blvd,42.366446,-71.076546,423
M32035,Rogers St & Land Blvd,42.366446738529454,-71.07654601335526,2132
M32035,Rogers St & Land Blvd,42.366447,-71.076546,6349
513,Roseland St At Dorchester Ave,42.2911685327193,-71.06300890445709,488
C32097,Roseland St At Dorchester Ave,42.291169,-71.063009,125
242,Roslindale Village - South St,42.287072,-71.127754,116
337,Roslindale Village - South St,42.287072,-71.127754,3619
C32047,Roslindale Village - South St,42.287072,-71.127754,761
242,Roslindale Village - South St (former),42.287072,-71.127754,51
246,Roslindale Village - Washington St,42.2861532,-71.1283744,38
341,Roslindale Village - Washington St,42.28630716010807,-71.12820532182013,2378
C32046,Roslindale Village - Washington St,42.286307,-71.128205,501
C32046,Roslindale Village - Washington St,42.28630716010807,-71.12820532182013,152
246,Roslindale Village - Washington St (former),42.2861532,-71.1283744,32
556,Ross Playground,42.2645666,-71.1145523,205
E32014,Ross Playground,42.264566,-71.114552,12
E32014,Ross Playground,42.2645666,-71.1145523,63
E32014,Ross Playground,42.264567,-71.114552,121
43,Rowes Wharf - Atlantic Ave,42.357143,-71.050699,23223
43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,61474
D32008,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,12804
27,Roxbury Crossing Station,42.331184,-71.095171,9018
27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,69307
C32001,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,19077
196,Roxbury YMCA,42.317963,-71.082254,268
196,Roxbury YMCA - Warren St at MLK Blvd,42.31787329345602,-71.08243077993393,7499
196,Roxbury YMCA - Warren St at MLK Blvd,42.317899,-71.082651,2
B32022,Roxbury YMCA - Warren St at MLK Blvd,42.317873,-71.082431,1062
B32022,Roxbury YMCA - Warren St at MLK Blvd,42.317873,-71.08243,53
B32022,Roxbury YMCA - Warren St at MLK Blvd,42.31787329345602,-71.08243077993393,429
12,Ruggles Station / Columbus Ave.,42.335911,-71.088496,14121
12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.335911,-71.088496,213
12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480377,97227
12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33628239812956,-71.08801916241646,3164
12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33649625072997,-71.08741700649261,1935
B32002,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.336244,-71.087986,18715
B32002,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.336244,-71.087985,1552
B32002,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480377,8691
167,Ryan Playground - Dorchester Ave at Harbor View St,42.317642,-71.056664,11691
C32031,Ryan Playground - Dorchester Ave at Harbor View St,42.317642,-71.056664,3276
167,Ryan Playground - Dorchester Avenue Station,42.317642,-71.056664,1169
159,S Huntington Ave at Heath St,42.32760387040573,-71.11089169979095,18717
159,S Huntington Ave at Heath St,42.3279727,-71.1108971,2021
E32007,S Huntington Ave at Heath St,42.327603,-71.110891,193
E32007,S Huntington Ave at Heath St,42.32760387040573,-71.11089169979095,1174
E32007,S Huntington Ave at Heath St,42.327604,-71.110892,3447
516,Salem Ferry Landing,42.52189284110247,-70.8806911110878,1019
T32001,Salem Ferry Landing,42.521892,-70.880691,11
T32001,Salem Ferry Landing,42.52189284110247,-70.8806911110878,63
T32001,Salem Ferry Landing,42.521893,-70.880691,574
573,Salem MBTA - Lower Level,42.523994,-70.89684,140
T32012,Salem MBTA - Lower Level,42.523994,-70.89684,364
520,Salem MBTA - Washington at Federal St,42.52345239346618,-70.89611113071442,2459
T32005,Salem MBTA - Washington at Federal St,42.523452,-70.896111,1573
T32005,Salem MBTA - Washington at Federal St,42.52345239346618,-70.89611113071442,351
522,Salem State University - Bike Path at Loring Ave,42.50182398896298,-70.89478075504303,2388
T32007 ,Salem State University - Bike Path at Loring Ave,42.501823,-70.89478,58
T32007 ,Salem State University - Bike Path at Loring Ave,42.50182398896298,-70.89478075504303,359
T32007 ,Salem State University - Bike Path at Loring Ave,42.501824,-70.894781,1485
570,Salem State University - North Campus,42.503332,-70.891444,551
T32009,Salem State University - North Campus,42.503332,-70.891444,341
517,Salem Willows Park,42.53466911383265,-70.87021440267563,1610
T32002,Salem Willows Park,42.534669,-70.870214,1021
T32002,Salem Willows Park,42.53466911383265,-70.87021440267563,201
173,Savin Hill MBTA Station,42.310599,-71.053927,491
173,Savin Hill T Stop - S Sydney St at Bay St,42.3106,-71.0539,7590
C32033,Savin Hill T Stop - S Sydney St at Bay St,42.3106,-71.0539,2070
157,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,91467
C32036,Seaport Blvd at Sleeper St,42.353178,-71.048174,14916
C32036,Seaport Blvd at Sleeper St,42.353178,-71.048173,1045
C32036,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,5547
31,Seaport Hotel,42.348833,-71.041747,12604
31,Seaport Hotel - Congress St at Seaport Ln,42.34881026188269,-71.04167744055303,35366
31,Seaport Hotel - Congress St at Seaport Ln,42.348833,-71.041747,8
31,Seaport Hotel - Congress St at Seaport Ln,42.34896049714204,-71.04199782013893,3222
B32014,Seaport Hotel - Congress St at Seaport Ln,42.34881,-71.041677,6382
B32014,Seaport Hotel - Congress St at Seaport Ln,42.34881026188269,-71.04167744055303,1934
24,Seaport Square - Seaport Blvd at Northern Ave,42.351205,-71.043983,281
24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,70952
B32007,Seaport Square - Seaport Blvd at Northern Ave,42.351481,-71.04436,642
B32007,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,4151
B32007,Seaport Square - Seaport Blvd at Northern Ave,42.351482,-71.044361,10178
24,Seaport Square - Seaport Blvd. at Boston Wharf,42.351205,-71.043983,14123
386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,7583
386,Sennott Park Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,53281
M32063,Sennott Park Broadway at Norfolk Street,42.368605,-71.099302,15700
M32063,Sennott Park Broadway at Norfolk Street,42.368605,-71.099301,1301
M32063,Sennott Park Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,7388
568,Shawmut Ave at Lenox St,42.33584612997077,-71.08038157224655,1663
D32059,Shawmut Ave at Lenox St,42.335846,-71.080382,1770
D32059,Shawmut Ave at Lenox St,42.335846,-71.080381,165
D32059,Shawmut Ave at Lenox St,42.33584612997077,-71.08038157224655,754
399,Shawmut Ave at Oak St W,42.34854543411198,-71.06559185315746,19052
D32048,Shawmut Ave at Oak St W,42.348545,-71.065592,5198
D32048,Shawmut Ave at Oak St W,42.348545,-71.065591,378
D32048,Shawmut Ave at Oak St W,42.34854543411198,-71.06559185315746,2504
272,Shawmut T Stop,42.292917,-71.06575,3040
E32009,Shawmut T Stop,42.292917,-71.06575,1167
518,Shetland Park - Congress at Peabody St,42.51836788262243,-70.88952362537384,1418
T32003,Shetland Park - Congress at Peabody St,42.518367,-70.889523,44
T32003,Shetland Park - Congress at Peabody St,42.51836788262243,-70.88952362537384,103
T32003,Shetland Park - Congress at Peabody St,42.518368,-70.889524,770
184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960632,26718
184,Sidney Research Campus/Erie Street at Waverly,42.35775309465199,-71.10393404960632,34024
M32047,Sidney Research Campus/Erie Street at Waverly,42.357753,-71.103934,9781
M32047,Sidney Research Campus/Erie Street at Waverly,42.35775309465199,-71.10393404960632,4093
227,Silber Way,42.34949599514002,-71.10057592391968,67100
D32032,Silber Way,42.349495,-71.100575,1066
D32032,Silber Way,42.34949599514002,-71.10057592391968,5165
D32032,Silber Way,42.349496,-71.100576,14801
463,Smith Pl at Wilson Rd,42.39239749145834,-71.15058331757609,4828
M32069,Smith Pl at Wilson Rd,42.392397,-71.150583,1449
M32069,Smith Pl at Wilson Rd,42.39239749145834,-71.15058331757609,567
17,Soldiers Field Park - 111 Western Ave,42.364263440638524,-71.1182756971175,52473
17,Soldiers Field Park - 111 Western Ave,42.365064,-71.119233,5501
17,Soldiers Field Park - 111 Western Ave,42.36514362978903,-71.11987173557281,1677
A32006,Soldiers Field Park - 111 Western Ave,42.364263,-71.118276,10489
A32006,Soldiers Field Park - 111 Western Ave,42.364263,-71.118275,712
A32006,Soldiers Field Park - 111 Western Ave,42.364263440638524,-71.1182756971175,3185
